,destination,passanger,gender,weather,maritalStatus,occupation,coupon,distance,has_children,direction_same,income,education,Age,time,expiration,temperature,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,Y
300,2,0,0,2,0,1,2,0,1,0,1,4,3,0,0,1,0,4,1,2,0,1
301,1,0,1,2,1,7,4,2,1,0,4,5,3,2,1,1,0,2,2,2,1,1
302,1,1,1,2,1,7,2,2,1,0,4,5,3,1,0,2,0,2,2,2,1,1
303,1,1,1,2,1,7,1,0,1,0,4,5,3,1,0,2,0,2,2,2,1,0
304,1,1,1,2,1,7,2,0,1,0,4,5,3,2,0,2,0,2,2,2,1,0
305,1,1,1,2,1,7,2,0,1,0,4,5,3,2,1,2,0,2,2,2,1,0
306,1,1,1,2,1,7,4,0,1,0,4,5,3,3,0,2,0,2,2,2,1,1
307,1,1,1,2,1,7,1,0,1,0,4,5,3,2,1,1,0,2,2,2,1,0
308,1,2,1,2,1,7,4,0,1,0,4,5,3,1,0,2,0,2,2,2,1,0
309,1,2,1,2,1,7,1,0,1,0,4,5,3,1,0,2,0,2,2,2,1,0
310,1,2,1,2,1,7,0,0,1,0,4,5,3,1,1,2,0,2,2,2,1,0
311,1,2,1,2,1,7,4,2,1,0,4,5,3,2,1,2,0,2,2,2,1,1
312,1,2,1,2,1,7,4,0,1,0,4,5,3,2,1,1,0,2,2,2,1,1
313,1,2,1,2,1,7,2,0,1,0,4,5,3,3,0,1,0,2,2,2,1,0
314,0,0,1,2,1,7,0,2,1,1,4,5,3,3,1,1,0,2,2,2,1,0
315,0,0,1,2,1,7,3,0,1,0,4,5,3,3,1,1,0,2,2,2,1,0
316,0,0,1,2,1,7,2,2,1,0,4,5,3,3,0,2,0,2,2,2,1,0
317,2,0,1,2,1,7,2,1,1,0,4,5,3,0,0,1,0,2,2,2,1,0
318,2,0,1,2,1,7,0,1,1,0,4,5,3,0,1,1,0,2,2,2,1,0
319,2,0,1,2,1,7,3,0,1,0,4,5,3,0,1,2,0,2,2,2,1,1
320,2,0,1,2,1,7,1,2,1,1,4,5,3,0,0,2,0,2,2,2,1,0
321,2,0,1,2,1,7,4,2,1,0,4,5,3,0,1,1,0,2,2,2,1,1
322,2,0,1,2,1,7,2,0,1,0,4,5,3,0,0,1,0,2,2,2,1,0
323,1,0,0,2,3,22,4,2,0,0,6,3,1,2,1,1,0,1,2,2,1,1
324,1,1,0,2,3,22,2,2,0,0,6,3,1,1,0,2,0,1,2,2,1,1
325,1,1,0,2,3,22,1,0,0,0,6,3,1,1,0,2,0,1,2,2,1,1
326,1,1,0,2,3,22,2,0,0,0,6,3,1,2,0,2,0,1,2,2,1,1
327,1,1,0,2,3,22,2,0,0,0,6,3,1,2,1,2,0,1,2,2,1,1
328,1,1,0,2,3,22,4,0,0,0,6,3,1,3,0,2,0,1,2,2,1,1
329,1,1,0,2,3,22,1,0,0,0,6,3,1,2,1,1,0,1,2,2,1,1
330,1,3,0,2,3,22,2,2,0,0,6,3,1,1,0,2,0,1,2,2,1,1
331,1,3,0,2,3,22,3,2,0,0,6,3,1,1,1,2,0,1,2,2,1,1
332,1,3,0,2,3,22,0,2,0,0,6,3,1,1,0,2,0,1,2,2,1,0
333,1,3,0,2,3,22,2,0,0,0,6,3,1,1,0,2,0,1,2,2,1,1
334,0,0,0,2,3,22,0,2,0,1,6,3,1,3,1,1,0,1,2,2,1,1
335,0,0,0,2,3,22,3,0,0,0,6,3,1,3,1,1,0,1,2,2,1,1
336,0,0,0,2,3,22,2,2,0,0,6,3,1,3,0,2,0,1,2,2,1,0
337,2,0,0,2,3,22,2,1,0,0,6,3,1,0,0,1,0,1,2,2,1,0
338,2,0,0,2,3,22,0,1,0,0,6,3,1,0,1,1,0,1,2,2,1,1
339,2,0,0,2,3,22,3,0,0,0,6,3,1,0,1,2,0,1,2,2,1,0
340,2,0,0,2,3,22,1,2,0,1,6,3,1,0,0,2,0,1,2,2,1,1
341,2,0,0,2,3,22,4,2,0,0,6,3,1,0,1,1,0,1,2,2,1,1
342,2,0,0,2,3,22,2,0,0,0,6,3,1,0,0,1,0,1,2,2,1,0
343,1,0,1,2,1,5,4,2,1,0,8,5,2,2,1,1,1,2,3,3,3,1
344,1,1,1,2,1,5,2,2,1,0,8,5,2,1,0,2,1,2,3,3,3,1
345,1,1,1,2,1,5,1,0,1,0,8,5,2,1,0,2,1,2,3,3,3,0
346,1,1,1,2,1,5,2,0,1,0,8,5,2,2,0,2,1,2,3,3,3,1
347,1,1,1,2,1,5,2,0,1,0,8,5,2,2,1,2,1,2,3,3,3,1
348,1,1,1,2,1,5,4,0,1,0,8,5,2,3,0,2,1,2,3,3,3,1
349,1,1,1,2,1,5,1,0,1,0,8,5,2,2,1,1,1,2,3,3,3,1
350,1,2,1,2,1,5,4,0,1,0,8,5,2,1,0,2,1,2,3,3,3,0
351,1,2,1,2,1,5,1,0,1,0,8,5,2,1,0,2,1,2,3,3,3,1
352,1,2,1,2,1,5,0,0,1,0,8,5,2,1,1,2,1,2,3,3,3,0
353,1,2,1,2,1,5,4,2,1,0,8,5,2,2,1,2,1,2,3,3,3,0
354,1,2,1,2,1,5,4,0,1,0,8,5,2,2,1,1,1,2,3,3,3,0
355,1,2,1,2,1,5,2,0,1,0,8,5,2,3,0,1,1,2,3,3,3,0
356,0,0,1,2,1,5,0,2,1,1,8,5,2,3,1,1,1,2,3,3,3,1
357,0,0,1,2,1,5,3,0,1,0,8,5,2,3,1,1,1,2,3,3,3,1
358,0,0,1,2,1,5,2,2,1,0,8,5,2,3,0,2,1,2,3,3,3,0
359,2,0,1,2,1,5,2,1,1,0,8,5,2,0,0,1,1,2,3,3,3,0
360,2,0,1,2,1,5,0,1,1,0,8,5,2,0,1,1,1,2,3,3,3,0
361,2,0,1,2,1,5,3,0,1,0,8,5,2,0,1,2,1,2,3,3,3,0
362,2,0,1,2,1,5,1,2,1,1,8,5,2,0,0,2,1,2,3,3,3,1
363,2,0,1,2,1,5,4,2,1,0,8,5,2,0,1,1,1,2,3,3,3,0
364,2,0,1,2,1,5,2,0,1,0,8,5,2,0,0,1,1,2,3,3,3,0
365,1,0,0,2,1,14,4,2,1,0,3,4,2,2,1,1,0,1,3,3,1,1
366,1,1,0,2,1,14,2,2,1,0,3,4,2,1,0,2,0,1,3,3,1,1
367,1,1,0,2,1,14,1,0,1,0,3,4,2,1,0,2,0,1,3,3,1,0
368,1,1,0,2,1,14,2,0,1,0,3,4,2,2,0,2,0,1,3,3,1,1
369,1,1,0,2,1,14,2,0,1,0,3,4,2,2,1,2,0,1,3,3,1,0
370,1,1,0,2,1,14,4,0,1,0,3,4,2,3,0,2,0,1,3,3,1,1
371,1,1,0,2,1,14,1,0,1,0,3,4,2,2,1,1,0,1,3,3,1,1
372,1,2,0,2,1,14,4,0,1,0,3,4,2,1,0,2,0,1,3,3,1,0
373,1,2,0,2,1,14,1,0,1,0,3,4,2,1,0,2,0,1,3,3,1,1
374,1,2,0,2,1,14,0,0,1,0,3,4,2,1,1,2,0,1,3,3,1,0
375,1,2,0,2,1,14,4,2,1,0,3,4,2,2,1,2,0,1,3,3,1,1
376,1,2,0,2,1,14,4,0,1,0,3,4,2,2,1,1,0,1,3,3,1,1
377,1,2,0,2,1,14,2,0,1,0,3,4,2,3,0,1,0,1,3,3,1,0
378,0,0,0,2,1,14,0,2,1,1,3,4,2,3,1,1,0,1,3,3,1,0
379,0,0,0,2,1,14,3,0,1,0,3,4,2,3,1,1,0,1,3,3,1,0
380,0,0,0,2,1,14,2,2,1,0,3,4,2,3,0,2,0,1,3,3,1,0
381,2,0,0,2,1,14,2,1,1,0,3,4,2,0,0,1,0,1,3,3,1,1
382,2,0,0,2,1,14,0,1,1,0,3,4,2,0,1,1,0,1,3,3,1,0
383,2,0,0,2,1,14,3,0,1,0,3,4,2,0,1,2,0,1,3,3,1,0
384,2,0,0,2,1,14,1,2,1,1,3,4,2,0,0,2,0,1,3,3,1,1
385,2,0,0,2,1,14,4,2,1,0,3,4,2,0,1,1,0,1,3,3,1,1
386,2,0,0,2,1,14,2,0,1,0,3,4,2,0,0,1,0,1,3,3,1,0
387,1,0,0,2,2,22,4,2,0,0,8,4,1,2,1,1,2,0,2,2,3,1
388,1,1,0,2,2,22,2,2,0,0,8,4,1,1,0,2,2,0,2,2,3,0
389,1,1,0,2,2,22,0,2,0,0,8,4,1,1,1,2,2,0,2,2,3,1
390,1,1,0,2,2,22,1,0,0,0,8,4,1,1,0,2,2,0,2,2,3,1
391,1,1,0,2,2,22,2,2,0,0,8,4,1,2,1,2,2,0,2,2,3,0
392,1,1,0,2,2,22,2,0,0,0,8,4,1,2,0,2,2,0,2,2,3,0
393,1,1,0,2,2,22,2,0,0,0,8,4,1,2,1,2,2,0,2,2,3,0
394,1,1,0,2,2,22,4,0,0,0,8,4,1,2,1,2,2,0,2,2,3,1
395,1,1,0,2,2,22,2,2,0,0,8,4,1,3,0,2,2,0,2,2,3,0
396,1,1,0,2,2,22,4,0,0,0,8,4,1,3,0,2,2,0,2,2,3,1
397,1,1,0,2,2,22,2,2,0,0,8,4,1,2,0,1,2,0,2,2,3,0
398,1,1,0,2,2,22,1,0,0,0,8,4,1,2,1,1,2,0,2,2,3,1
399,1,0,0,2,2,22,2,2,0,0,8,4,1,1,0,1,2,0,2,2,3,0
400,0,0,0,2,2,22,0,2,0,1,8,4,1,3,1,1,2,0,2,2,3,1
401,0,0,0,2,2,22,3,0,0,0,8,4,1,3,1,1,2,0,2,2,3,0
402,0,0,0,2,2,22,2,2,0,0,8,4,1,3,0,2,2,0,2,2,3,0
403,2,0,0,2,2,22,2,1,0,0,8,4,1,0,0,1,2,0,2,2,3,0
404,2,0,0,2,2,22,0,1,0,0,8,4,1,0,1,1,2,0,2,2,3,1
405,2,0,0,2,2,22,3,0,0,0,8,4,1,0,1,2,2,0,2,2,3,1
406,2,0,0,2,2,22,1,2,0,1,8,4,1,0,0,2,2,0,2,2,3,0
407,2,0,0,2,2,22,4,2,0,0,8,4,1,0,1,1,2,0,2,2,3,1
408,2,0,0,2,2,22,2,0,0,0,8,4,1,0,0,1,2,0,2,2,3,0
409,1,0,1,2,1,17,4,2,0,0,4,4,4,2,1,1,0,1,1,2,1,1
410,1,1,1,2,1,17,2,2,0,0,4,4,4,1,0,2,0,1,1,2,1,1
411,1,1,1,2,1,17,1,0,0,0,4,4,4,1,0,2,0,1,1,2,1,1
412,1,1,1,2,1,17,2,0,0,0,4,4,4,2,0,2,0,1,1,2,1,0
413,1,1,1,2,1,17,2,0,0,0,4,4,4,2,1,2,0,1,1,2,1,0
414,1,1,1,2,1,17,4,0,0,0,4,4,4,3,0,2,0,1,1,2,1,1
415,1,1,1,2,1,17,1,0,0,0,4,4,4,2,1,1,0,1,1,2,1,1
416,1,3,1,2,1,17,2,2,0,0,4,4,4,1,0,2,0,1,1,2,1,1
417,1,3,1,2,1,17,3,2,0,0,4,4,4,1,1,2,0,1,1,2,1,1
418,1,3,1,2,1,17,0,2,0,0,4,4,4,1,0,2,0,1,1,2,1,0
419,1,3,1,2,1,17,2,0,0,0,4,4,4,1,0,2,0,1,1,2,1,1
420,1,3,1,2,1,17,4,2,0,0,4,4,4,3,0,2,0,1,1,2,1,1
421,1,3,1,2,1,17,0,0,0,0,4,4,4,3,1,2,0,1,1,2,1,0
422,0,0,1,2,1,17,0,2,0,1,4,4,4,3,1,1,0,1,1,2,1,1
423,0,0,1,2,1,17,3,0,0,0,4,4,4,3,1,1,0,1,1,2,1,0
424,0,0,1,2,1,17,2,2,0,0,4,4,4,3,0,2,0,1,1,2,1,0
425,2,0,1,2,1,17,2,1,0,0,4,4,4,0,0,1,0,1,1,2,1,1
426,2,0,1,2,1,17,0,1,0,0,4,4,4,0,1,1,0,1,1,2,1,1
427,2,0,1,2,1,17,3,0,0,0,4,4,4,0,1,2,0,1,1,2,1,1
428,2,0,1,2,1,17,1,2,0,1,4,4,4,0,0,2,0,1,1,2,1,1
429,2,0,1,2,1,17,2,0,0,0,4,4,4,0,0,1,0,1,1,2,1,0
430,1,0,1,2,2,5,4,2,0,0,4,4,1,2,1,1,0,2,2,1,1,1
431,1,1,1,2,2,5,2,2,0,0,4,4,1,1,0,2,0,2,2,1,1,1
432,1,1,1,2,2,5,0,2,0,0,4,4,1,1,1,2,0,2,2,1,1,1
433,1,1,1,2,2,5,1,0,0,0,4,4,1,1,0,2,0,2,2,1,1,0
434,1,1,1,2,2,5,2,2,0,0,4,4,1,2,1,2,0,2,2,1,1,1
435,1,1,1,2,2,5,2,0,0,0,4,4,1,2,0,2,0,2,2,1,1,0
436,1,1,1,2,2,5,2,0,0,0,4,4,1,2,1,2,0,2,2,1,1,1
437,1,1,1,2,2,5,4,0,0,0,4,4,1,2,1,2,0,2,2,1,1,1
438,1,1,1,2,2,5,2,2,0,0,4,4,1,3,0,2,0,2,2,1,1,0
439,1,1,1,2,2,5,4,0,0,0,4,4,1,3,0,2,0,2,2,1,1,0
440,1,1,1,2,2,5,2,2,0,0,4,4,1,2,0,1,0,2,2,1,1,0
441,1,1,1,2,2,5,1,0,0,0,4,4,1,2,1,1,0,2,2,1,1,1
442,1,0,1,2,2,5,2,2,0,0,4,4,1,1,0,1,0,2,2,1,1,0
443,0,0,1,2,2,5,0,2,0,1,4,4,1,3,1,1,0,2,2,1,1,0
444,0,0,1,2,2,5,3,0,0,0,4,4,1,3,1,1,0,2,2,1,1,1
445,0,0,1,2,2,5,2,2,0,0,4,4,1,3,0,2,0,2,2,1,1,1
446,2,0,1,2,2,5,2,1,0,0,4,4,1,0,0,1,0,2,2,1,1,0
447,2,0,1,2,2,5,0,1,0,0,4,4,1,0,1,1,0,2,2,1,1,1
448,2,0,1,2,2,5,3,0,0,0,4,4,1,0,1,2,0,2,2,1,1,1
449,2,0,1,2,2,5,1,2,0,1,4,4,1,0,0,2,0,2,2,1,1,0
450,2,0,1,2,2,5,4,2,0,0,4,4,1,0,1,1,0,2,2,1,1,1
451,2,0,1,2,2,5,2,0,0,0,4,4,1,0,0,1,0,2,2,1,1,0
452,1,0,1,2,2,15,4,2,1,0,4,1,2,2,1,1,4,4,4,4,4,1
453,1,1,1,2,2,15,2,2,1,0,4,1,2,1,0,2,4,4,4,4,4,0
454,1,1,1,2,2,15,0,2,1,0,4,1,2,1,1,2,4,4,4,4,4,0
455,1,1,1,2,2,15,1,0,1,0,4,1,2,1,0,2,4,4,4,4,4,1
456,1,1,1,2,2,15,2,2,1,0,4,1,2,2,1,2,4,4,4,4,4,1
457,1,1,1,2,2,15,2,0,1,0,4,1,2,2,0,2,4,4,4,4,4,1
458,1,1,1,2,2,15,2,0,1,0,4,1,2,2,1,2,4,4,4,4,4,1
459,1,1,1,2,2,15,4,0,1,0,4,1,2,2,1,2,4,4,4,4,4,1
460,1,1,1,2,2,15,2,2,1,0,4,1,2,3,0,2,4,4,4,4,4,0
461,1,1,1,2,2,15,4,0,1,0,4,1,2,3,0,2,4,4,4,4,4,1
462,1,1,1,2,2,15,2,2,1,0,4,1,2,2,0,1,4,4,4,4,4,1
463,1,1,1,2,2,15,1,0,1,0,4,1,2,2,1,1,4,4,4,4,4,1
464,1,0,1,2,2,15,2,2,1,0,4,1,2,1,0,1,4,4,4,4,4,1
465,0,0,1,2,2,15,0,2,1,1,4,1,2,3,1,1,4,4,4,4,4,1
466,0,0,1,2,2,15,3,0,1,0,4,1,2,3,1,1,4,4,4,4,4,1
467,0,0,1,2,2,15,2,2,1,0,4,1,2,3,0,2,4,4,4,4,4,0
468,2,0,1,2,2,15,2,1,1,0,4,1,2,0,0,1,4,4,4,4,4,1
469,2,0,1,2,2,15,3,0,1,0,4,1,2,0,1,2,4,4,4,4,4,1
470,2,0,1,2,2,15,1,2,1,1,4,1,2,0,0,2,4,4,4,4,4,1
471,2,0,1,2,2,15,4,2,1,0,4,1,2,0,1,1,4,4,4,4,4,1
472,2,0,1,2,2,15,2,0,1,0,4,1,2,0,0,1,4,4,4,4,4,1
473,1,0,1,2,2,24,4,2,0,0,7,2,1,2,1,1,0,2,3,1,0,1
474,1,1,1,2,2,24,2,2,0,0,7,2,1,1,0,2,0,2,3,1,0,1
475,1,1,1,2,2,24,0,2,0,0,7,2,1,1,1,2,0,2,3,1,0,0
476,1,1,1,2,2,24,1,0,0,0,7,2,1,1,0,2,0,2,3,1,0,1
477,1,1,1,2,2,24,2,2,0,0,7,2,1,2,1,2,0,2,3,1,0,1
478,1,1,1,2,2,24,2,0,0,0,7,2,1,2,0,2,0,2,3,1,0,1
479,1,1,1,2,2,24,2,0,0,0,7,2,1,2,1,2,0,2,3,1,0,1
480,1,1,1,2,2,24,4,0,0,0,7,2,1,2,1,2,0,2,3,1,0,1
481,1,1,1,2,2,24,2,2,0,0,7,2,1,3,0,2,0,2,3,1,0,1
482,1,1,1,2,2,24,4,0,0,0,7,2,1,3,0,2,0,2,3,1,0,1
483,1,1,1,2,2,24,2,2,0,0,7,2,1,2,0,1,0,2,3,1,0,1
484,1,1,1,2,2,24,1,0,0,0,7,2,1,2,1,1,0,2,3,1,0,1
485,1,0,1,2,2,24,2,2,0,0,7,2,1,1,0,1,0,2,3,1,0,1
486,0,0,1,2,2,24,0,2,0,1,7,2,1,3,1,1,0,2,3,1,0,0
487,0,0,1,2,2,24,3,0,0,0,7,2,1,3,1,1,0,2,3,1,0,0
488,0,0,1,2,2,24,2,2,0,0,7,2,1,3,0,2,0,2,3,1,0,0
489,2,0,1,2,2,24,2,1,0,0,7,2,1,0,0,1,0,2,3,1,0,1
490,2,0,1,2,2,24,0,1,0,0,7,2,1,0,1,1,0,2,3,1,0,0
491,2,0,1,2,2,24,3,0,0,0,7,2,1,0,1,2,0,2,3,1,0,0
492,2,0,1,2,2,24,1,2,0,1,7,2,1,0,0,2,0,2,3,1,0,1
493,2,0,1,2,2,24,4,2,0,0,7,2,1,0,1,1,0,2,3,1,0,1
494,2,0,1,2,2,24,2,0,0,0,7,2,1,0,0,1,0,2,3,1,0,1
495,1,0,1,2,3,4,4,2,0,0,1,4,1,2,1,1,0,1,1,1,1,1
496,1,1,1,2,3,4,2,2,0,0,1,4,1,1,0,2,0,1,1,1,1,1
497,1,1,1,2,3,4,1,0,0,0,1,4,1,1,0,2,0,1,1,1,1,0
498,1,1,1,2,3,4,2,0,0,0,1,4,1,2,0,2,0,1,1,1,1,0
499,1,1,1,2,3,4,2,0,0,0,1,4,1,2,1,2,0,1,1,1,1,0
500,1,1,1,2,3,4,4,0,0,0,1,4,1,3,0,2,0,1,1,1,1,1
501,1,1,1,2,3,4,1,0,0,0,1,4,1,2,1,1,0,1,1,1,1,1
502,1,3,1,2,3,4,2,2,0,0,1,4,1,1,0,2,0,1,1,1,1,0
503,1,3,1,2,3,4,3,2,0,0,1,4,1,1,1,2,0,1,1,1,1,1
504,1,3,1,2,3,4,0,2,0,0,1,4,1,1,0,2,0,1,1,1,1,0
505,1,3,1,2,3,4,2,0,0,0,1,4,1,1,0,2,0,1,1,1,1,0
506,1,3,1,2,3,4,4,2,0,0,1,4,1,3,0,2,0,1,1,1,1,1
507,1,3,1,2,3,4,0,0,0,0,1,4,1,3,1,2,0,1,1,1,1,0
508,0,0,1,2,3,4,0,2,0,1,1,4,1,3,1,1,0,1,1,1,1,0
509,0,0,1,2,3,4,3,0,0,0,1,4,1,3,1,1,0,1,1,1,1,1
510,0,0,1,2,3,4,2,2,0,0,1,4,1,3,0,2,0,1,1,1,1,0
511,2,0,1,2,3,4,2,1,0,0,1,4,1,0,0,1,0,1,1,1,1,0
512,2,0,1,2,3,4,0,1,0,0,1,4,1,0,1,1,0,1,1,1,1,0
513,2,0,1,2,3,4,3,0,0,0,1,4,1,0,1,2,0,1,1,1,1,0
514,2,0,1,2,3,4,1,2,0,1,1,4,1,0,0,2,0,1,1,1,1,1
515,2,0,1,2,3,4,4,2,0,0,1,4,1,0,1,1,0,1,1,1,1,1
516,2,0,1,2,3,4,2,0,0,0,1,4,1,0,0,1,0,1,1,1,1,0
517,1,1,1,2,0,15,0,2,1,0,5,2,4,1,1,2,0,1,2,2,1,0
518,1,1,1,2,0,15,2,2,1,0,5,2,4,2,1,2,0,1,2,2,1,0
519,1,1,1,2,0,15,4,0,1,0,5,2,4,2,1,2,0,1,2,2,1,1
520,1,1,1,2,0,15,2,2,1,0,5,2,4,3,0,2,0,1,2,2,1,0
521,1,1,1,2,0,15,2,2,1,0,5,2,4,2,0,1,0,1,2,2,1,1
522,1,0,1,2,0,15,2,2,1,0,5,2,4,1,0,1,0,1,2,2,1,1
523,1,0,1,2,1,21,4,2,1,0,8,5,4,2,1,1,2,2,3,3,1,1
524,1,1,1,2,1,21,2,2,1,0,8,5,4,1,0,2,2,2,3,3,1,1
525,1,1,1,2,1,21,1,0,1,0,8,5,4,1,0,2,2,2,3,3,1,1
526,1,1,1,2,1,21,2,0,1,0,8,5,4,2,0,2,2,2,3,3,1,1
527,1,1,1,2,1,21,2,0,1,0,8,5,4,2,1,2,2,2,3,3,1,1
528,1,1,1,2,1,21,4,0,1,0,8,5,4,3,0,2,2,2,3,3,1,1
529,1,1,1,2,1,21,1,0,1,0,8,5,4,2,1,1,2,2,3,3,1,1
530,1,2,1,2,1,21,4,0,1,0,8,5,4,1,0,2,2,2,3,3,1,0
531,1,2,1,2,1,21,1,0,1,0,8,5,4,1,0,2,2,2,3,3,1,0
532,1,2,1,2,1,21,0,0,1,0,8,5,4,1,1,2,2,2,3,3,1,1
533,1,2,1,2,1,21,4,2,1,0,8,5,4,2,1,2,2,2,3,3,1,1
534,1,2,1,2,1,21,4,0,1,0,8,5,4,2,1,1,2,2,3,3,1,1
535,1,2,1,2,1,21,2,0,1,0,8,5,4,3,0,1,2,2,3,3,1,0
536,0,0,1,2,1,21,0,2,1,1,8,5,4,3,1,1,2,2,3,3,1,1
537,0,0,1,2,1,21,3,0,1,0,8,5,4,3,1,1,2,2,3,3,1,1
538,0,0,1,2,1,21,2,2,1,0,8,5,4,3,0,2,2,2,3,3,1,1
539,2,0,1,2,1,21,2,1,1,0,8,5,4,0,0,1,2,2,3,3,1,0
540,2,0,1,2,1,21,0,1,1,0,8,5,4,0,1,1,2,2,3,3,1,1
541,2,0,1,2,1,21,3,0,1,0,8,5,4,0,1,2,2,2,3,3,1,1
542,2,0,1,2,1,21,1,2,1,1,8,5,4,0,0,2,2,2,3,3,1,1
543,2,0,1,2,1,21,4,2,1,0,8,5,4,0,1,1,2,2,3,3,1,1
544,2,0,1,2,1,21,2,0,1,0,8,5,4,0,0,1,2,2,3,3,1,0
545,1,0,0,2,2,1,4,2,0,0,3,4,3,2,1,1,0,1,1,1,0,1
546,1,1,0,2,2,1,2,2,0,0,3,4,3,1,0,2,0,1,1,1,0,1
547,1,1,0,2,2,1,0,2,0,0,3,4,3,1,1,2,0,1,1,1,0,0
548,1,1,0,2,2,1,1,0,0,0,3,4,3,1,0,2,0,1,1,1,0,1
549,1,1,0,2,2,1,2,2,0,0,3,4,3,2,1,2,0,1,1,1,0,0
550,1,1,0,2,2,1,2,0,0,0,3,4,3,2,0,2,0,1,1,1,0,0
551,1,1,0,2,2,1,2,0,0,0,3,4,3,2,1,2,0,1,1,1,0,0
552,1,1,0,2,2,1,4,0,0,0,3,4,3,2,1,2,0,1,1,1,0,1
553,1,1,0,2,2,1,2,2,0,0,3,4,3,3,0,2,0,1,1,1,0,0
554,1,1,0,2,2,1,4,0,0,0,3,4,3,3,0,2,0,1,1,1,0,1
555,1,1,0,2,2,1,2,2,0,0,3,4,3,2,0,1,0,1,1,1,0,1
556,1,1,0,2,2,1,1,0,0,0,3,4,3,2,1,1,0,1,1,1,0,1
557,1,0,0,2,2,1,2,2,0,0,3,4,3,1,0,1,0,1,1,1,0,1
558,0,0,0,2,2,1,0,2,0,1,3,4,3,3,1,1,0,1,1,1,0,0
559,0,0,0,2,2,1,3,0,0,0,3,4,3,3,1,1,0,1,1,1,0,1
560,0,0,0,2,2,1,2,2,0,0,3,4,3,3,0,2,0,1,1,1,0,0
561,2,0,0,2,2,1,2,1,0,0,3,4,3,0,0,1,0,1,1,1,0,0
562,2,0,0,2,2,1,0,1,0,0,3,4,3,0,1,1,0,1,1,1,0,0
563,2,0,0,2,2,1,3,0,0,0,3,4,3,0,1,2,0,1,1,1,0,1
564,2,0,0,2,2,1,1,2,0,1,3,4,3,0,0,2,0,1,1,1,0,0
565,2,0,0,2,2,1,4,2,0,0,3,4,3,0,1,1,0,1,1,1,0,1
566,2,0,0,2,2,1,2,0,0,0,3,4,3,0,0,1,0,1,1,1,0,0
567,1,0,1,2,2,21,4,2,0,0,3,2,2,2,1,1,3,4,4,2,1,1
568,1,1,1,2,2,21,2,2,0,0,3,2,2,1,0,2,3,4,4,2,1,1
569,1,1,1,2,2,21,0,2,0,0,3,2,2,1,1,2,3,4,4,2,1,1
570,1,1,1,2,2,21,1,0,0,0,3,2,2,1,0,2,3,4,4,2,1,0
571,1,1,1,2,2,21,2,2,0,0,3,2,2,2,1,2,3,4,4,2,1,1
572,1,1,1,2,2,21,2,0,0,0,3,2,2,2,0,2,3,4,4,2,1,1
573,1,1,1,2,2,21,2,0,0,0,3,2,2,2,1,2,3,4,4,2,1,1
574,1,1,1,2,2,21,4,0,0,0,3,2,2,2,1,2,3,4,4,2,1,1
575,1,1,1,2,2,21,2,2,0,0,3,2,2,3,0,2,3,4,4,2,1,1
576,1,1,1,2,2,21,4,0,0,0,3,2,2,3,0,2,3,4,4,2,1,0
577,1,1,1,2,2,21,2,2,0,0,3,2,2,2,0,1,3,4,4,2,1,1
578,1,1,1,2,2,21,1,0,0,0,3,2,2,2,1,1,3,4,4,2,1,1
579,1,0,1,2,2,21,2,2,0,0,3,2,2,1,0,1,3,4,4,2,1,1
580,0,0,1,2,2,21,0,2,0,1,3,2,2,3,1,1,3,4,4,2,1,1
581,0,0,1,2,2,21,3,0,0,0,3,2,2,3,1,1,3,4,4,2,1,1
582,0,0,1,2,2,21,2,2,0,0,3,2,2,3,0,2,3,4,4,2,1,1
583,2,0,1,2,2,21,2,1,0,0,3,2,2,0,0,1,3,4,4,2,1,1
584,2,0,1,2,2,21,0,1,0,0,3,2,2,0,1,1,3,4,4,2,1,1
585,2,0,1,2,2,21,3,0,0,0,3,2,2,0,1,2,3,4,4,2,1,0
586,2,0,1,2,2,21,1,2,0,1,3,2,2,0,0,2,3,4,4,2,1,0
587,2,0,1,2,2,21,4,2,0,0,3,2,2,0,1,1,3,4,4,2,1,1
588,2,0,1,2,2,21,2,0,0,0,3,2,2,0,0,1,3,4,4,2,1,1
589,1,0,1,2,2,16,4,2,0,0,4,4,1,2,1,1,3,0,3,2,1,1
590,1,1,1,2,2,16,2,2,0,0,4,4,1,1,0,2,3,0,3,2,1,0
591,1,1,1,2,2,16,0,2,0,0,4,4,1,1,1,2,3,0,3,2,1,1
592,1,1,1,2,2,16,1,0,0,0,4,4,1,1,0,2,3,0,3,2,1,0
593,1,1,1,2,2,16,2,2,0,0,4,4,1,2,1,2,3,0,3,2,1,0
594,1,1,1,2,2,16,2,0,0,0,4,4,1,2,0,2,3,0,3,2,1,0
595,1,1,1,2,2,16,2,0,0,0,4,4,1,2,1,2,3,0,3,2,1,0
596,1,1,1,2,2,16,4,0,0,0,4,4,1,2,1,2,3,0,3,2,1,1
597,1,1,1,2,2,16,2,2,0,0,4,4,1,3,0,2,3,0,3,2,1,0
598,1,1,1,2,2,16,4,0,0,0,4,4,1,3,0,2,3,0,3,2,1,1
599,1,1,1,2,2,16,2,2,0,0,4,4,1,2,0,1,3,0,3,2,1,0
600,1,1,1,2,2,16,1,0,0,0,4,4,1,2,1,1,3,0,3,2,1,1
601,1,0,1,2,2,16,2,2,0,0,4,4,1,1,0,1,3,0,3,2,1,0
